Season,TeamA,TeamB,Win,A_PPG,A_FG%,A_FG3%,A_FT%,A_OR_per_game,A_DR_per_game,A_Ast_per_game,A_TO_per_game,A_Stl_per_game,A_Blk_per_game,A_PF_per_game,A_Road_Wins,A_ConfAbbrev,A_TeamName,A_TotalD1Seasons,A_Seed,A_CoachName,B_PPG,B_FG%,B_FG3%,B_FT%,B_OR_per_game,B_DR_per_game,B_Ast_per_game,B_TO_per_game,B_Stl_per_game,B_Blk_per_game,B_PF_per_game,B_Road_Wins,B_ConfAbbrev,B_TeamName,B_TotalD1Seasons,B_Seed,B_CoachName
2023,1181,1159,,73,45,34,77,11,25,15,12,6,4,15,10,acc,Duke,39,W05,jon_scheyer,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1192,1159,,76,45,34,75,10,21,14,11,7,2,19,9,nec,F Dickinson,39,W16a,tobin_anderson,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1194,1159,,78,47,37,72,9,26,14,11,6,3,16,14,cusa,FL Atlantic,30,W09,dusty_may,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1202,1159,,80,48,34,73,9,24,16,11,6,3,17,13,southern,Furman,39,X13,bob_richey,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1211,1159,,86,52,38,70,9,24,16,10,7,3,17,13,wcc,Gonzaga,39,Z03,mark_few,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1213,1159,,72,45,38,71,8,24,12,11,5,3,18,10,wac,Grand Canyon,10,Z14,bryce_drew,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1222,1159,,75,46,34,72,12,24,15,9,8,5,17,14,aac,Houston,39,Y01,kelvin_sampson,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1224,1159,,74,45,37,72,10,22,14,16,7,3,18,9,meac,Howard,39,Z16,kenneth_blakeney,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1228,1159,,75,45,31,68,10,25,12,12,7,6,17,5,big_ten,Illinois,39,Z09,brad_underwood,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1231,1159,,75,49,37,71,8,25,15,11,6,5,17,7,big_ten,Indiana,39,Y04,mike_woodson,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1233,1159,,76,46,36,73,10,23,15,10,7,6,16,16,maac,Iona,39,Z13,rick_pitino,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1234,1159,,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1235,1159,,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1242,1159,,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1243,1159,,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1244,1159,,74,46,37,66,7,23,14,12,7,3,18,11,a_sun,Kennesaw,18,Y14,amir_abdur_rahim,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1245,1159,,76,45,33,72,9,23,12,11,9,4,19,13,mac,Kent,39,Y13,rob_senderoff,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1246,1159,,75,46,35,70,12,24,15,11,6,4,16,7,sec,Kentucky,39,W06,john_calipari,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1266,1159,,80,49,35,72,7,21,18,11,9,3,16,12,big_east,Marquette,39,W02,shaka_smart,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1268,1159,,70,45,33,74,9,23,12,10,5,4,16,5,big_ten,Maryland,39,X08,kevin_willard,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1272,1159,,80,48,36,75,9,24,16,13,9,5,18,13,aac,Memphis,39,W08,anfernee_hardaway,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1274,1159,,79,49,37,78,9,23,15,11,7,3,14,9,acc,Miami FL,38,Y05,jim_larranaga,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1277,1159,,70,45,40,76,7,25,15,10,5,3,17,7,big_ten,Michigan St,39,W07,tom_izzo,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1280,1159,,66,42,27,65,12,23,14,12,9,3,15,9,sec,Mississippi St,39,Y11a,chris_jans,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1281,1159,,79,47,36,76,8,20,16,11,10,3,18,8,sec,Missouri,39,X07,dennis_gates,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1286,1159,,71,46,32,76,7,22,12,12,6,3,19,13,big_sky,Montana St,39,W14,danny_sprinkle,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1297,1159,,67,43,35,70,10,20,13,11,9,3,16,8,horizon,N Kentucky,11,Y16,darrin_horn,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1301,1159,,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1305,1159,,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1321,1159,,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1331,1159,,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1336,1159,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1338,1159,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1343,1159,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1344,1159,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1345,1159,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1361,1159,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1364,1159,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1369,1159,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1388,1159,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1394,1159,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1395,1159,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1397,1159,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1400,1159,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1401,1159,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1411,1159,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1417,1159,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1418,1159,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1421,1159,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1425,1159,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1429,1159,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1433,1159,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1436,1159,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1438,1159,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1452,1159,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1462,1159,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel
2023,1166,1163,,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1179,1163,,74,46,37,77,7,26,13,10,5,2,15,13,mvc,Drake,39,Y12,darian_devries,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1181,1163,,73,45,34,77,11,25,15,12,6,4,15,10,acc,Duke,39,W05,jon_scheyer,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1192,1163,,76,45,34,75,10,21,14,11,7,2,19,9,nec,F Dickinson,39,W16a,tobin_anderson,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1194,1163,,78,47,37,72,9,26,14,11,6,3,16,14,cusa,FL Atlantic,30,W09,dusty_may,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1202,1163,,80,48,34,73,9,24,16,11,6,3,17,13,southern,Furman,39,X13,bob_richey,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1211,1163,,86,52,38,70,9,24,16,10,7,3,17,13,wcc,Gonzaga,39,Z03,mark_few,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1213,1163,,72,45,38,71,8,24,12,11,5,3,18,10,wac,Grand Canyon,10,Z14,bryce_drew,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1222,1163,,75,46,34,72,12,24,15,9,8,5,17,14,aac,Houston,39,Y01,kelvin_sampson,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1224,1163,,74,45,37,72,10,22,14,16,7,3,18,9,meac,Howard,39,Z16,kenneth_blakeney,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1228,1163,,75,45,31,68,10,25,12,12,7,6,17,5,big_ten,Illinois,39,Z09,brad_underwood,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1231,1163,,75,49,37,71,8,25,15,11,6,5,17,7,big_ten,Indiana,39,Y04,mike_woodson,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1233,1163,,76,46,36,73,10,23,15,10,7,6,16,16,maac,Iona,39,Z13,rick_pitino,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1234,1163,,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1235,1163,,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1242,1163,,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1243,1163,,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1244,1163,,74,46,37,66,7,23,14,12,7,3,18,11,a_sun,Kennesaw,18,Y14,amir_abdur_rahim,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1245,1163,,76,45,33,72,9,23,12,11,9,4,19,13,mac,Kent,39,Y13,rob_senderoff,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1246,1163,,75,46,35,70,12,24,15,11,6,4,16,7,sec,Kentucky,39,W06,john_calipari,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1266,1163,,80,49,35,72,7,21,18,11,9,3,16,12,big_east,Marquette,39,W02,shaka_smart,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1268,1163,,70,45,33,74,9,23,12,10,5,4,16,5,big_ten,Maryland,39,X08,kevin_willard,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1272,1163,,80,48,36,75,9,24,16,13,9,5,18,13,aac,Memphis,39,W08,anfernee_hardaway,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1274,1163,,79,49,37,78,9,23,15,11,7,3,14,9,acc,Miami FL,38,Y05,jim_larranaga,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1277,1163,,70,45,40,76,7,25,15,10,5,3,17,7,big_ten,Michigan St,39,W07,tom_izzo,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1280,1163,,66,42,27,65,12,23,14,12,9,3,15,9,sec,Mississippi St,39,Y11a,chris_jans,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1281,1163,,79,47,36,76,8,20,16,11,10,3,18,8,sec,Missouri,39,X07,dennis_gates,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1286,1163,,71,46,32,76,7,22,12,12,6,3,19,13,big_sky,Montana St,39,W14,danny_sprinkle,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1297,1163,,67,43,35,70,10,20,13,11,9,3,16,8,horizon,N Kentucky,11,Y16,darrin_horn,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1301,1163,,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1305,1163,,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1321,1163,,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1331,1163,,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1336,1163,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1338,1163,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1343,1163,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1344,1163,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1345,1163,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1361,1163,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1364,1163,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1369,1163,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1388,1163,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1394,1163,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1395,1163,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1397,1163,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1400,1163,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1401,1163,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1411,1163,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1417,1163,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1418,1163,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1421,1163,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1425,1163,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1429,1163,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1433,1163,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1436,1163,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1438,1163,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1452,1163,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1462,1163,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley
2023,1179,1166,,74,46,37,77,7,26,13,10,5,2,15,13,mvc,Drake,39,Y12,darian_devries,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1181,1166,,73,45,34,77,11,25,15,12,6,4,15,10,acc,Duke,39,W05,jon_scheyer,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1192,1166,,76,45,34,75,10,21,14,11,7,2,19,9,nec,F Dickinson,39,W16a,tobin_anderson,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1194,1166,,78,47,37,72,9,26,14,11,6,3,16,14,cusa,FL Atlantic,30,W09,dusty_may,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1202,1166,,80,48,34,73,9,24,16,11,6,3,17,13,southern,Furman,39,X13,bob_richey,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1211,1166,,86,52,38,70,9,24,16,10,7,3,17,13,wcc,Gonzaga,39,Z03,mark_few,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1213,1166,,72,45,38,71,8,24,12,11,5,3,18,10,wac,Grand Canyon,10,Z14,bryce_drew,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1222,1166,,75,46,34,72,12,24,15,9,8,5,17,14,aac,Houston,39,Y01,kelvin_sampson,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1224,1166,,74,45,37,72,10,22,14,16,7,3,18,9,meac,Howard,39,Z16,kenneth_blakeney,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1228,1166,,75,45,31,68,10,25,12,12,7,6,17,5,big_ten,Illinois,39,Z09,brad_underwood,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1231,1166,,75,49,37,71,8,25,15,11,6,5,17,7,big_ten,Indiana,39,Y04,mike_woodson,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1233,1166,,76,46,36,73,10,23,15,10,7,6,16,16,maac,Iona,39,Z13,rick_pitino,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1234,1166,,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1235,1166,,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1242,1166,,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1243,1166,,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1244,1166,,74,46,37,66,7,23,14,12,7,3,18,11,a_sun,Kennesaw,18,Y14,amir_abdur_rahim,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1245,1166,,76,45,33,72,9,23,12,11,9,4,19,13,mac,Kent,39,Y13,rob_senderoff,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
2023,1246,1166,,75,46,35,70,12,24,15,11,6,4,16,7,sec,Kentucky,39,W06,john_calipari,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott
