Season,Team,PPG,FG%,FG3%,FT%,OR_per_game,DR_per_game,Ast_per_game,TO_per_game,Stl_per_game,Blk_per_game,PF_per_game,Road_Wins,ConfAbbrev,TeamName,TotalD1Seasons,Seed,CoachName,Qualified
2008,1105,64,38,33,69,13,23,10,16,7,6,19,5,swac,Alabama A&M,24,,vann_pettaway,0
2008,1106,71,46,35,65,12,26,14,13,6,4,19,9,swac,Alabama St,39,,lewis_jackson,0
2008,1107,68,44,35,73,12,25,12,14,5,2,20,7,aec,SUNY Albany,24,,will_brown,0
2008,1108,67,41,35,69,12,21,10,17,6,2,22,2,swac,Alcorn St,39,,samuel_west,0
2008,1110,65,44,41,74,9,23,12,14,5,3,18,10,patriot,American Univ,39,W15,jeff_a_jones,1
2008,1111,71,47,39,68,10,25,14,15,6,5,17,9,southern,Appalachian St,39,,houston_fancher,0
2008,1112,72,48,40,74,8,23,15,12,6,4,16,8,pac_ten,Arizona,39,Z10,kevin_o'neill,1
2008,1113,67,47,36,74,8,22,14,13,7,3,16,6,pac_ten,Arizona St,39,,herb_sendek,0
2008,1114,64,42,35,66,12,24,12,17,6,3,21,7,sun_belt,Ark Little Rock,39,,steve_shields,0
2008,1115,59,39,31,62,11,24,11,14,5,5,18,7,swac,Ark Pine Bluff,25,,van_holt,0
2008,1116,74,47,34,67,13,24,15,15,7,5,19,7,sec,Arkansas,39,W09,john_pelphrey,1
2008,1117,69,45,40,72,10,19,12,14,6,2,18,1,sun_belt,Arkansas St,39,,dickey_nutt,0
2008,1119,59,43,31,68,9,21,14,16,9,2,20,7,patriot,Army,39,,jim_crews,0
2008,1120,71,46,34,67,11,22,15,14,9,2,16,6,sec,Auburn,39,,jeff_lebo,0
2008,1122,75,45,39,71,10,21,14,13,10,2,18,11,ovc,Austin Peay,39,Y15,dave_loos,1
2008,1123,58,40,30,65,10,21,10,12,6,2,17,1,mac,Ball St,39,,billy_taylor,0
2008,1124,81,45,38,74,12,26,12,13,7,4,21,9,big_twelve,Baylor,39,Z11,scott_drew,1
2008,1125,79,45,36,70,13,24,17,15,8,2,19,14,a_sun,Belmont,24,Z15,rick_byrd,1
2008,1126,57,44,34,68,9,19,10,15,7,2,18,5,meac,Bethune-Cookman,39,,c_j_reed,0
2008,1127,66,43,34,73,12,21,12,14,7,3,19,5,aec,Binghamton,22,,kevin_broadus,0
2008,1129,81,50,40,67,10,26,17,16,6,2,18,14,wac,Boise St,39,W14,greg_graham,1
2008,1130,71,46,36,69,12,24,15,15,6,6,17,3,acc,Boston College,39,,al_skinner,0
2008,1131,63,40,33,68,11,22,13,14,7,2,20,7,aec,Boston Univ,39,,dennis_wolff,0
2008,1132,63,44,32,66,11,23,13,15,6,5,18,5,mac,Bowling Green,39,,louis_orr,0
2008,1133,73,44,38,74,11,23,16,15,8,2,20,7,mvc,Bradley,39,,jim_les,0
2008,1135,69,47,40,75,7,23,14,13,7,2,15,10,ivy,Brown,39,,craig_robinson,0
2008,1137,62,42,34,68,10,23,13,16,6,3,20,5,patriot,Bucknell,39,,pat_flannery,0
2008,1138,71,41,32,68,15,23,13,16,8,3,23,2,mac,Buffalo,32,,reggie_witherspoon,0
2008,1139,68,45,38,74,9,21,13,10,6,3,17,15,horizon,Butler,39,W07,brad_stevens,1
2008,1140,74,46,37,66,10,28,17,14,6,4,18,11,mwc,BYU,39,Z08,dave_rose,1
2008,1141,70,43,34,68,13,20,10,16,8,3,25,6,mac,C Michigan,39,,ernie_zeigler,0
2008,1142,63,41,29,66,10,22,11,13,7,3,17,5,big_west,Cal Poly,29,,kevin_bromley,0
2008,1143,77,47,36,78,11,25,15,13,4,3,18,6,pac_ten,California,39,,ben_braun,0
2008,1144,71,42,34,70,13,24,15,17,7,3,20,3,a_sun,Campbell,39,,robbie_laing,0
2008,1145,62,40,34,65,12,22,12,16,6,4,20,1,maac,Canisius,39,,tom_parrotta,0
2008,1146,65,38,30,70,13,25,9,15,7,5,20,4,southland,Cent Arkansas,17,,rand_chappell,0
2008,1147,69,43,38,71,9,21,13,15,8,3,22,4,summit,Centenary,27,,rob_flaska,0
2008,1148,70,45,35,71,12,23,15,15,5,3,14,6,nec,Central Conn,37,,howie_dickenman,0
2008,1149,71,42,37,67,12,24,13,15,5,2,19,1,big_south,Charleston So,39,,barclay_radebaugh,0
2008,1150,70,40,35,68,13,23,13,14,8,3,20,7,a_ten,Charlotte,39,,bobby_lutz,0
2008,1151,74,45,33,66,12,27,14,18,6,2,18,5,southern,Chattanooga,39,,john_shulman,0
2008,1152,71,44,35,68,11,22,13,16,8,4,19,4,ind,Chicago St,39,,benjy_taylor,0
2008,1153,65,41,32,67,13,24,13,14,5,2,20,3,big_east,Cincinnati,39,,mick_cronin,0
2008,1154,60,40,38,68,8,19,11,13,6,1,16,0,southern,Citadel,39,,ed_conroy,0
2008,1155,79,46,38,62,16,23,16,15,10,6,19,9,acc,Clemson,39,X05,oliver_purnell,1
2008,1156,66,44,31,70,11,23,12,14,7,3,20,9,horizon,Cleveland St,39,,gary_waters,0
2008,1157,67,43,36,67,10,24,14,13,6,2,16,2,big_south,Coastal Car,37,,cliff_ellis,0
2008,1158,72,46,36,70,11,25,13,14,6,4,15,7,southern,Col Charleston,32,,bobby_cremins,0
2008,1159,65,44,38,70,11,23,11,16,7,4,18,9,patriot,Colgate,39,,emmett_davis,0
2008,1160,62,45,34,68,8,22,13,13,6,4,17,6,big_twelve,Colorado,39,,jeff_bzdelik,0
2008,1161,62,43,33,73,9,22,11,14,4,3,19,4,mwc,Colorado St,39,,tim_miles,0
2008,1162,62,42,33,72,9,23,13,14,4,2,21,7,ivy,Columbia,39,,joe_jones,0
2008,1163,78,46,36,72,14,28,15,14,6,9,15,8,big_east,Connecticut,39,Z04,jim_calhoun,1
2008,1164,59,39,32,72,11,20,9,15,7,2,19,9,meac,Coppin St,38,W16a,fang_mitchell,1
2008,1165,77,49,41,76,9,25,15,14,6,3,18,10,ivy,Cornell,39,Y14,steve_donahue,1
2008,1166,72,45,37,72,11,23,15,14,8,4,19,6,mvc,Creighton,39,,dana_altman,0
2008,1167,67,41,35,68,13,21,12,14,6,2,16,4,ind,CS Bakersfield,16,,keith_brown,0
2008,1168,82,48,39,71,12,24,15,13,9,1,19,13,big_west,CS Fullerton,39,X14,bob_burton,1
2008,1169,77,46,37,69,12,25,15,16,9,3,23,10,big_west,CS Northridge,33,,bobby_braswell,0
2008,1170,63,39,32,61,12,18,11,15,9,3,20,0,big_sky,CS Sacramento,32,,jerome_jenkins,0
2008,1171,62,42,32,67,11,21,12,14,7,3,19,4,ivy,Dartmouth,39,,terry_dunn,0
2008,1172,77,47,36,73,11,25,17,12,8,3,18,14,southern,Davidson,39,X10,bob_mckillop,1
2008,1173,69,47,38,64,11,23,12,13,5,3,18,7,a_ten,Dayton,39,,brian_gregory,0
2008,1174,63,40,31,69,10,22,12,14,7,3,19,7,caa,Delaware,39,,monte_ross,0
2008,1175,58,42,34,71,10,17,11,11,5,2,16,7,meac,Delaware St,39,,greg_jackson,0
2008,1176,56,46,35,76,5,18,13,15,6,3,18,1,sun_belt,Denver,25,,joe_scott,0
2008,1177,73,43,36,65,13,22,14,12,7,3,15,4,big_east,DePaul,39,,jerry_wainwright,0
2008,1178,59,41,38,67,10,20,11,13,6,2,19,1,horizon,Detroit,39,,perry_watson,0
2008,1179,72,44,37,76,12,22,14,11,7,2,15,13,mvc,Drake,39,Z05,keno_davis,1
2008,1180,60,41,31,63,10,23,13,16,7,3,19,5,caa,Drexel,39,,bruiser_flint,0
2008,1181,84,47,38,69,13,24,15,14,9,4,19,12,acc,Duke,39,Z02,mike_krzyzewski,1
2008,1182,82,46,32,74,14,25,18,16,9,7,20,6,a_ten,Duquesne,39,,ron_everhart,0
2008,1183,62,44,38,73,10,22,13,14,5,2,19,2,ovc,E Illinois,39,,mike_miller,0
2008,1184,63,44,36,72,8,19,14,13,7,2,16,5,ovc,E Kentucky,39,,jeff_neubauer,0
2008,1185,66,42,36,73,11,22,13,15,6,2,19,4,mac,E Michigan,39,,charles_ramsey,0
2008,1186,62,40,33,72,9,21,11,14,7,2,19,2,big_sky,E Washington,39,,kirk_earlywine,0
2008,1187,67,41,38,70,11,21,14,14,6,4,20,2,cusa,East Carolina,39,,mack_mccarthy,0
2008,1189,62,43,32,68,10,23,12,13,7,3,19,6,southern,Elon,24,,ernie_nestor,0
2008,1190,78,45,35,72,12,25,13,16,9,3,21,8,a_sun,ETSU,39,,murry_bartow,0
2008,1191,60,42,39,69,9,21,12,14,5,1,20,2,mvc,Evansville,39,,marty_simmons,0
2008,1192,70,42,36,71,10,23,12,14,5,3,16,4,nec,F Dickinson,39,,tom_green,0
2008,1193,66,43,38,70,12,21,14,14,7,3,18,7,maac,Fairfield,39,,ed_cooley,0
2008,1194,72,45,37,67,10,25,13,16,6,2,21,4,sun_belt,FL Atlantic,30,,rex_walters,0
2008,1195,66,42,34,65,13,22,14,18,9,3,19,6,a_sun,FL Gulf Coast,16,,dave_balza,0
2008,1196,78,49,36,71,12,24,17,13,6,3,16,6,sec,Florida,39,,billy_donovan,0
2008,1197,63,41,35,62,10,22,12,15,7,2,17,6,meac,Florida A&M,39,,eugene_harris,0
2008,1198,63,44,33,66,11,24,12,19,6,4,21,1,sun_belt,Florida Intl,36,,sergio_rouco,0
2008,1199,72,44,35,77,11,23,11,15,9,4,19,6,acc,Florida St,39,,leonard_hamilton,0
2008,1200,64,42,32,67,11,21,13,13,6,3,18,4,a_ten,Fordham,39,,dereck_whittenburg,0
2008,1201,68,41,34,70,9,25,12,12,6,3,16,2,wac,Fresno St,39,,steve_cleveland,0
2008,1202,61,40,33,71,9,22,12,14,6,2,17,2,southern,Furman,39,,jeff_jackson,0
2008,1203,63,41,33,69,12,23,12,15,6,3,19,1,a_ten,G Washington,39,,karl_hobbs,0
2008,1204,74,45,35,66,14,23,15,14,9,4,20,9,southern,Ga Southern,39,,jeff_price,0
2008,1205,76,44,36,66,12,26,17,16,7,3,23,7,a_sun,Gardner Webb,21,,rick_scruggs,0
2008,1206,70,47,35,70,10,24,13,12,6,3,15,10,caa,George Mason,39,W12,jim_larranaga,1
2008,1207,70,49,38,67,10,25,16,13,7,5,18,11,big_east,Georgetown,39,X02,john_thompson_iii,1
2008,1208,68,43,33,67,14,25,12,15,7,3,18,6,sec,Georgia,39,Z14,dennis_felton,1
2008,1209,62,42,37,64,12,21,10,15,7,2,19,3,caa,Georgia St,39,,rod_barnes,0
2008,1210,78,47,37,70,12,22,15,15,8,4,22,9,acc,Georgia Tech,39,,paul_hewitt,0
2008,1211,76,48,37,72,11,26,15,14,8,5,18,12,wcc,Gonzaga,39,X07,mark_few,1
2008,1212,65,42,33,62,12,26,12,17,4,3,20,3,swac,Grambling,39,,larry_wright,0
2008,1214,65,41,31,60,15,23,11,17,8,4,19,7,meac,Hampton,28,,kevin_nickelberry,0
2008,1216,71,45,38,68,9,22,14,15,7,3,19,8,aec,Hartford,39,,dan_leibovitz,0
2008,1217,69,45,32,73,10,22,13,16,7,3,17,1,ivy,Harvard,39,,tommy_amaker,0
2008,1218,70,44,33,74,10,20,15,14,6,3,20,2,wac,Hawaii,39,,bobby_nash,0
2008,1219,67,45,37,74,11,23,15,14,5,4,17,4,big_south,High Point,24,,bart_lundy,0
2008,1220,66,44,33,67,12,25,10,16,6,6,19,4,caa,Hofstra,39,,tom_pecora,0
2008,1221,61,44,32,73,12,21,14,16,7,4,19,7,patriot,Holy Cross,39,,ralph_willard,0
2008,1222,79,41,36,77,12,24,13,11,9,4,19,6,cusa,Houston,39,,thomas_penders,0
2008,1223,70,44,35,76,10,22,12,17,6,3,20,1,ind,Houston Chr,39,,ron_cottrell,0
2008,1224,57,41,28,61,10,23,10,18,4,4,17,1,meac,Howard,39,,gil_jackson,0
2008,1225,63,42,36,60,12,20,12,16,6,3,21,2,wac,Idaho,39,,george_pfeifer,0
2008,1226,59,43,31,70,10,21,11,15,5,3,18,4,big_sky,Idaho St,39,,joe_o'brien,0
2008,1227,68,44,38,72,10,24,13,13,6,5,16,6,horizon,IL Chicago,39,,jimmy_collins,0
2008,1228,64,43,32,61,13,24,14,14,5,3,18,9,big_ten,Illinois,39,,bruce_weber,0
2008,1229,66,46,38,64,10,23,15,13,7,3,18,9,mvc,Illinois St,39,,tim_jankovich,0
2008,1231,75,46,35,76,12,26,13,14,7,4,17,8,big_ten,Indiana,39,W08,kelvin_sampson,1
2008,1232,65,41,32,75,10,21,12,13,6,3,19,3,mvc,Indiana St,39,,kevin_mckenna,0
2008,1233,66,43,31,69,12,23,14,17,8,3,21,5,maac,Iona,39,,kevin_willard,0
2008,1234,56,42,35,65,9,24,12,16,4,3,17,3,big_ten,Iowa,39,,todd_lickliter,0
2008,1235,64,41,31,72,10,25,12,13,5,4,16,2,big_twelve,Iowa St,39,,greg_mcdermott,0
2008,1236,66,45,35,73,6,23,13,14,5,3,18,3,summit,PFW,21,,dane_fife,0
2008,1237,75,50,42,78,9,21,14,12,8,3,17,10,summit,IUPUI,25,,ron_hunter,0
2008,1238,69,41,32,67,13,23,12,16,7,3,20,7,swac,Jackson St,39,,tevester_anderson,0
2008,1239,72,44,32,73,13,23,13,17,8,3,20,9,a_sun,Jacksonville,39,,cliff_warren,0
2008,1240,70,44,38,60,11,22,16,15,7,3,20,1,ovc,Jacksonville St,28,,mike_laplante,0
2008,1241,73,46,36,72,12,21,13,17,8,2,21,4,caa,James Madison,39,,dean_keener,0
2008,1242,81,50,40,71,12,26,18,13,9,6,17,12,big_twelve,Kansas,39,X01,bill_self,1
2008,1243,79,44,32,70,16,25,16,15,8,4,20,5,big_twelve,Kansas St,39,X11,frank_martin,1
2008,1244,68,40,31,65,14,20,12,18,10,4,20,2,a_sun,Kennesaw,18,,tony_ingle,0
2008,1245,69,47,37,71,11,22,14,15,9,4,19,12,mac,Kent,39,X09,jim_christian,1
2008,1246,69,47,37,73,10,24,13,16,7,5,19,4,sec,Kentucky,39,Y11,billy_gillispie,1
2008,1247,74,44,40,69,13,24,14,16,7,3,19,9,a_ten,La Salle,39,,john_giannini,0
2008,1248,75,44,40,69,12,22,15,17,8,3,21,7,patriot,Lafayette,39,,fran_o'hanlon,0
2008,1249,78,46,38,66,12,21,16,15,8,3,20,5,southland,Lamar,39,,steve_roccaforte,0
2008,1250,64,42,35,73,10,24,13,13,6,3,19,3,patriot,Lehigh,39,,brett_reed,0
2008,1251,69,46,37,74,8,23,16,13,6,1,18,3,big_south,Liberty,35,,ritchie_mckay,0
2008,1252,72,44,35,65,11,26,14,15,7,2,20,6,a_sun,Lipscomb,21,,scott_sanderson,0
2008,1253,63,43,35,74,9,22,14,16,5,2,17,1,big_west,Long Beach St,39,,dan_monson,0
2008,1254,72,40,32,68,14,25,11,13,6,3,18,6,nec,LIU Brooklyn,39,,jim_ferry,0
2008,1255,66,38,36,66,14,21,14,16,8,2,19,2,ind,Longwood,19,,mike_gillian,0
2008,1256,61,39,33,74,8,20,8,13,6,2,18,1,wac,Louisiana Tech,39,,kerry_rupp,0
2008,1257,72,45,34,65,12,26,15,13,8,5,18,9,big_east,Louisville,39,W03,rick_pitino,1
2008,1258,62,40,32,64,10,22,13,18,6,2,21,3,wcc,Loy Marymount,39,,rodney_tention,0
2008,1259,72,43,37,77,12,24,14,15,6,3,21,8,maac,Loyola MD,39,,jimmy_patsos,0
2008,1260,60,40,28,72,12,20,10,12,6,3,18,4,horizon,Loyola-Chicago,39,,jim_whitesell,0
2008,1261,68,43,32,75,11,24,12,14,6,6,17,3,sec,LSU,39,,john_brady,0
2008,1263,63,41,34,68,12,24,12,19,6,3,19,4,aec,Maine,39,,ted_woodward,0
2008,1264,69,43,35,66,12,21,11,14,8,3,20,6,maac,Manhattan,39,,barry_rohrssen,0
2008,1265,70,45,38,65,12,24,12,14,5,3,18,8,maac,Marist,39,,matt_brady,0
2008,1266,76,45,36,70,14,23,15,13,9,4,21,8,big_east,Marquette,39,Y06,tom_crean,1
2008,1267,67,42,31,69,13,22,12,13,6,3,18,3,cusa,Marshall,39,,donnie_jones,0
2008,1268,73,46,34,71,12,26,16,17,7,7,18,5,acc,Maryland,39,,gary_williams,0
2008,1269,82,45,36,67,12,26,16,14,7,7,21,10,a_ten,Massachusetts,39,,travis_ford,0
2008,1270,64,41,33,69,13,26,12,18,6,6,19,5,southland,McNeese St,39,,dave_simmons,0
2008,1271,59,36,27,62,14,21,8,15,7,3,19,0,meac,MD E Shore,39,,meredith_smith,0
2008,1272,80,47,35,60,14,27,16,12,9,6,17,13,cusa,Memphis,39,Y01,john_calipari,1
2008,1273,76,43,32,67,14,27,13,15,6,5,18,5,a_sun,Mercer,39,,mark_slonaker,0
2008,1274,74,43,38,75,13,25,13,13,6,5,19,8,acc,Miami FL,38,Y07,frank_haith,1
2008,1275,63,46,36,70,9,22,13,12,5,3,17,8,mac,Miami OH,39,,charlie_coles,0
2008,1276,63,39,31,71,12,22,12,13,6,5,15,4,big_ten,Michigan,39,,john_beilein,0
2008,1277,71,48,37,73,12,25,18,14,6,4,18,8,big_ten,Michigan St,39,Y05,tom_izzo,1
2008,1278,69,44,37,67,12,21,15,14,9,4,19,8,big_ten,Minnesota,39,,tubby_smith,0
2008,1279,79,46,36,66,15,25,16,13,7,4,19,7,sec,Mississippi,39,,andy_kennedy,0
2008,1280,73,46,33,64,12,29,13,15,6,8,17,10,sec,Mississippi St,39,Y08,rick_stansbury,1
2008,1281,77,45,33,69,12,23,16,13,8,3,20,3,big_twelve,Missouri,39,,mike_anderson,0
2008,1282,68,40,38,73,11,21,12,14,7,3,22,2,summit,Missouri KC,34,,matt_brown,0
2008,1283,67,45,37,72,11,22,14,14,7,4,18,3,mvc,Missouri St,39,,barry_hinson,0
2008,1284,59,40,32,69,8,20,12,14,7,2,20,5,nec,Monmouth NJ,39,,dave_calloway,0
2008,1285,68,47,39,68,9,22,15,12,4,3,17,7,big_sky,Montana,39,,wayne_tinkle,0
2008,1286,72,44,36,74,11,22,13,14,5,3,21,4,big_sky,Montana St,39,,brad_huse,0
2008,1287,63,42,34,71,11,21,13,15,7,2,19,4,ovc,Morehead St,39,,donnie_tyndall,0
2008,1288,67,43,33,66,14,24,11,13,7,5,19,9,meac,Morgan St,39,,todd_bozeman,0
2008,1290,61,40,35,67,12,22,11,14,6,3,17,9,swac,MS Valley St,39,Z16,james_green,1
2008,1291,69,45,37,70,10,24,13,14,7,4,20,10,nec,Mt St Mary's,35,W16b,milan_brown,1
2008,1292,67,46,36,71,9,22,12,14,6,2,20,6,sun_belt,MTSU,39,,kermit_davis,0
2008,1293,72,49,38,74,10,23,15,14,7,3,21,4,ovc,Murray St,39,,billy_kennedy,0
2008,1294,69,43,35,71,12,23,13,17,7,1,20,4,big_sky,N Colorado,19,,tad_boyle,0
2008,1295,75,46,39,75,11,24,14,14,6,3,20,5,summit,N Dakota St,18,,saul_phillips,0
2008,1296,66,42,30,68,12,23,12,18,6,4,22,1,mac,N Illinois,39,,ricardo_patton,0
2008,1298,76,41,35,75,13,24,14,16,9,3,22,8,patriot,Navy,39,,billy_lange,0
2008,1299,67,45,33,62,11,24,12,17,6,3,18,6,meac,NC A&T,39,,jerry_eaves,0
2008,1300,55,37,30,64,10,21,12,21,8,2,20,2,ind,NC Central,16,,henry_dickerson,0
2008,1301,67,46,35,72,9,24,13,16,5,5,16,5,acc,NC State,39,,sidney_lowe,0
2008,1304,67,46,34,67,10,24,14,13,8,3,16,4,big_twelve,Nebraska,39,,doc_sadler,0
2008,1305,74,48,36,72,11,26,14,14,5,6,18,8,wac,Nevada,39,,mark_fox,0
2008,1306,67,39,37,69,12,22,12,13,6,2,19,3,aec,New Hampshire,39,,bill_herrion,0
2008,1307,74,47,43,66,10,24,16,12,6,3,19,8,mwc,New Mexico,39,,steve_alford,0
2008,1308,79,47,35,64,15,26,15,16,7,3,19,5,wac,New Mexico St,39,,marvin_menzies,0
2008,1309,72,45,35,73,10,22,11,12,7,2,20,11,sun_belt,New Orleans,39,,joe_pasternack,0
2008,1310,77,40,31,73,15,23,13,14,8,4,20,9,maac,Niagara,39,,joe_mihalich,0
2008,1311,64,40,33,66,11,21,13,18,8,2,21,4,southland,Nicholls St,39,,j_p_piper,0
2008,1312,56,36,28,61,12,23,10,20,6,3,22,0,ind,NJIT,17,,paul_casciano,0
2008,1313,70,44,30,67,13,23,11,15,9,3,21,7,meac,Norfolk St,26,,anthony_evans,0
2008,1314,89,48,38,75,16,28,17,15,8,5,17,18,acc,North Carolina,39,W01,roy_williams,1
2008,1316,60,39,28,61,12,22,11,17,6,3,22,0,a_sun,North Florida,18,,matt_kilcullen,0
2008,1317,75,46,40,72,12,25,11,15,5,3,19,4,sun_belt,North Texas,39,,johnny_jones,0
2008,1318,63,42,31,73,12,21,12,13,7,3,16,7,caa,Northeastern,39,,bill_coen,0
2008,1319,72,48,39,72,9,25,15,15,6,2,21,8,big_sky,Northern Arizona,39,,mike_adras,0
2008,1320,61,44,34,73,7,25,12,12,4,3,18,7,mvc,Northern Iowa,39,,ben_jacobson,0
2008,1321,61,44,36,66,6,17,16,11,8,2,18,3,big_ten,Northwestern,39,,bill_carmody,0
2008,1322,72,43,34,71,12,23,15,19,9,4,22,6,southland,Northwestern LA,39,,mike_mcconathy,0
2008,1323,81,46,41,74,13,28,19,13,6,4,15,7,big_east,Notre Dame,39,W05,mike_brey,1
2008,1324,76,44,36,71,15,21,13,13,7,4,18,7,summit,Oakland,24,,greg_kampe,0
2008,1325,67,45,35,72,11,22,14,14,7,2,17,7,mac,Ohio,39,,tim_o'shea,0
2008,1326,67,45,33,70,11,24,14,13,6,5,14,5,big_ten,Ohio St,39,,thad_matta,0
2008,1328,68,44,35,68,11,25,13,13,7,4,17,8,big_twelve,Oklahoma,39,W06,jeff_capel,1
2008,1329,69,43,35,72,11,21,11,15,8,3,20,4,big_twelve,Oklahoma St,39,,sean_sutton,0
2008,1330,66,43,33,68,14,23,15,13,8,5,17,5,caa,Old Dominion,39,,blaine_taylor,0
2008,1331,69,44,37,67,11,24,13,13,6,4,17,12,summit,Oral Roberts,39,Y13,scott_sutton,1
2008,1332,77,48,40,69,10,24,15,13,5,3,18,6,pac_ten,Oregon,39,Y09,ernie_kent,1
2008,1333,60,37,29,65,13,21,10,12,6,3,18,3,pac_ten,Oregon St,39,,jay_john,0
2008,1334,72,49,40,68,9,24,14,15,6,2,18,10,big_west,Pacific,39,,bob_thomason,0
2008,1335,68,43,32,68,11,23,14,16,6,4,21,4,ivy,Penn,39,,glen_miller,0
2008,1336,65,42,34,62,13,21,13,13,6,2,16,2,big_ten,Penn St,39,,ed_dechellis,0
2008,1337,72,41,30,69,13,21,12,17,10,4,19,7,wcc,Pepperdine,39,,vance_walberg,0
2008,1338,74,46,34,66,15,23,16,12,7,3,16,10,big_east,Pittsburgh,39,Y04,jamie_dixon,1
2008,1339,63,42,33,71,11,23,12,15,5,2,19,4,wcc,Portland,39,,eric_reveno,0
2008,1340,74,47,40,67,11,22,16,15,7,3,18,12,big_sky,Portland St,25,X16,ken_bone,1
2008,1341,65,43,30,60,12,24,11,19,8,4,23,3,swac,Prairie View,39,,byron_rimm,0
2008,1342,56,41,36,66,8,18,12,15,6,1,16,0,ind,Presbyterian,16,,gregg_nibert,0
2008,1343,57,42,32,70,8,20,12,14,5,2,19,0,ivy,Princeton,39,,sydney_johnson,0
2008,1344,73,45,38,68,13,22,15,15,8,3,18,5,big_east,Providence,39,,tim_welsh,0
2008,1345,69,42,37,71,11,21,13,13,8,4,20,8,big_ten,Purdue,39,Z06,matt_painter,1
2008,1346,74,46,39,71,13,26,15,15,6,3,20,8,nec,Quinnipiac,25,,tom_moore,0
2008,1347,68,42,32,69,12,25,12,17,6,3,20,2,big_south,Radford,39,,brad_greenberg,0
2008,1348,81,47,38,70,13,25,15,14,7,4,18,10,a_ten,Rhode Island,39,,jim_baron,0
2008,1349,56,38,27,65,12,22,10,19,7,3,21,2,cusa,Rice,39,,willis_wilson,0
2008,1350,64,44,35,70,8,20,13,14,8,3,20,7,a_ten,Richmond,39,,chris_mooney,0
2008,1351,77,49,40,64,12,26,15,15,7,5,18,12,maac,Rider,39,,tommy_dempsey,0
2008,1352,75,46,37,73,12,23,17,17,10,2,20,15,nec,Robert Morris,39,,mike_rice_jr,0
2008,1353,62,40,32,65,12,25,9,15,6,5,16,3,big_east,Rutgers,39,,fred_hill,0
2008,1354,70,43,34,60,15,25,14,18,6,4,20,5,meac,S Carolina St,39,,tim_carter,0
2008,1355,66,43,33,72,12,23,12,16,4,2,21,1,summit,S Dakota St,18,,scott_nagy,0
2008,1356,63,43,34,71,10,21,12,14,7,2,21,5,mvc,S Illinois,39,,chris_lowery,0
2008,1357,72,44,34,73,11,22,15,14,9,3,20,9,nec,Sacred Heart,24,,dave_bike,0
2008,1358,69,43,31,65,12,28,17,16,8,3,20,9,southland,Sam Houston St,37,,bob_marlin,0
2008,1359,58,46,35,67,6,20,15,13,5,2,15,7,ovc,Samford,39,,jimmy_tillette,0
2008,1360,65,45,34,67,11,23,13,15,7,3,17,8,wcc,San Diego,39,Z13,bill_grier,1
2008,1361,67,44,33,69,11,23,13,14,8,2,18,9,mwc,San Diego St,39,,steve_fisher,0
2008,1362,66,44,33,70,11,20,12,15,6,3,19,3,wcc,San Francisco,38,,jessie_evans,0
2008,1363,67,43,32,67,13,24,12,15,6,3,18,6,wac,San Jose St,39,,george_nessman,0
2008,1364,70,45,41,75,9,21,15,14,9,2,20,12,big_west,UC Santa Barbara,39,,bob_williams,0
2008,1365,62,48,39,70,8,23,14,16,5,4,17,7,wcc,Santa Clara,39,,kerry_keating,0
2008,1366,57,40,37,67,11,22,10,20,8,3,24,5,ind,Savannah St,17,,horace_broadnax,0
2008,1367,62,40,33,61,10,22,13,16,8,3,19,3,a_sun,SC Upstate,16,,eddie_payne,0
2008,1368,64,45,34,67,10,24,13,17,6,4,19,6,southland,SE Louisiana,39,,jim_yarbrough,0
2008,1369,76,45,34,66,13,26,14,18,8,4,22,5,ovc,SE Missouri St,32,,scott_edgar,0
2008,1371,77,42,34,72,13,23,13,12,10,5,20,6,big_east,Seton Hall,39,,bobby_gonzalez,0
2008,1372,66,45,38,68,10,23,12,12,6,3,17,12,southland,SF Austin,37,,danny_kaspar,0
2008,1373,77,45,38,68,12,22,14,11,9,4,15,9,maac,Siena,39,X13,fran_mccaffery,1
2008,1374,63,42,34,67,10,23,13,16,6,4,18,2,cusa,SMU,39,,matt_doherty,0
2008,1375,76,48,37,71,12,25,16,14,6,3,17,9,sun_belt,South Alabama,39,W10,ronnie_arrow,1
2008,1376,72,44,36,68,11,22,13,11,8,4,16,6,sec,South Carolina,39,,dave_odom,0
2008,1378,69,44,33,64,13,24,15,14,5,4,18,5,big_east,South Florida,39,,stan_heath,0
2008,1379,70,44,32,71,13,24,11,13,5,3,21,8,cusa,Southern Miss,39,,larry_eustachy,0
2008,1380,61,40,35,67,10,24,10,15,7,3,17,4,swac,Southern Univ,39,,rob_spivery,0
2008,1381,69,47,32,70,11,22,15,16,7,2,20,4,summit,Southern Utah,35,,roger_reid,0
2008,1382,66,42,34,75,11,23,13,14,5,2,18,3,a_ten,St Bonaventure,39,,mark_schmidt,0
2008,1383,67,41,31,64,14,23,13,16,7,2,18,3,nec,St Francis NY,39,,brian_nash,0
2008,1384,63,40,34,72,11,21,11,15,5,2,17,3,nec,St Francis PA,39,,bobby_jones,0
2008,1385,62,41,33,66,12,23,12,15,6,3,20,3,big_east,St John's,39,,norman_roberts,0
2008,1386,73,48,38,73,10,22,15,13,7,5,17,13,a_ten,St Joseph's PA,39,W11,phil_martelli,1
2008,1387,60,43,36,72,7,24,13,12,4,3,16,5,a_ten,St Louis,39,,rick_majerus,0
